epoch,eval/knn_probe_top1,eval/linear_probe_top1_epoch,eval/linear_probe_top1_step,eval/linear_probe_top5_epoch,eval/linear_probe_top5_step,fit/inv_epoch,fit/inv_step,fit/loss_epoch,fit/loss_step,fit/sigreg_epoch,fit/sigreg_step,hparams/lr_default_0,hparams/lr_linear_probe,lr-AdamW-1,lr-AdamW/pg1,lr-AdamW/pg10,lr-AdamW/pg11,lr-AdamW/pg12,lr-AdamW/pg13,lr-AdamW/pg14,lr-AdamW/pg15,lr-AdamW/pg16,lr-AdamW/pg17,lr-AdamW/pg18,lr-AdamW/pg19,lr-AdamW/pg2,lr-AdamW/pg20,lr-AdamW/pg21,lr-AdamW/pg22,lr-AdamW/pg23,lr-AdamW/pg24,lr-AdamW/pg25,lr-AdamW/pg26,lr-AdamW/pg3,lr-AdamW/pg4,lr-AdamW/pg5,lr-AdamW/pg6,lr-AdamW/pg7,lr-AdamW/pg8,lr-AdamW/pg9,queue/embedding_fill_pct,queue/label_fill_pct,rankme,rankme/condition_number,rankme/entropy,rankme/top_singular_value,step,train/linear_probe_loss_epoch,train/linear_probe_loss_step,validate/inv_epoch,validate/inv_step,validate/loss_epoch,validate/loss_step,validate/sigreg_epoch,validate/sigreg_step
,,,0.0850694477558136,,0.9765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4647,,,,0.0,,0.0,,0.0
,,,0.0908203125,,0.9453125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4648,,,,0.0,,0.0,,0.0
,,,0.31496062874794006,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4649,,,,0.0,,0.0,,0.0
,,,0.1471354216337204,,0.9921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4650,,,,0.0,,0.0,,0.0
,,,0.220703125,,0.984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4651,,,,0.0,,0.0,,0.0
,,,0.34425288438796997,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4652,,,,0.0,,0.0,,0.0
,,,0.140625,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4653,,,,0.0,,0.0,,0.0
,,,0.17812499403953552,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4654,,,,0.0,,0.0,,0.0
,,,0.19526952505111694,,0.9603960514068604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4655,,,,0.0,,0.0,,0.0
,,,0.08203125,,0.96875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4656,,,,0.0,,0.0,,0.0
,,,0.09375,,0.9375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4657,,,,0.0,,0.0,,0.0
,,,0.1809895932674408,,0.9479166269302368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4658,,,,0.0,,0.0,,0.0
,,,0.1183035746216774,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4659,,,,0.0,,0.0,,0.0
,,,0.1205357164144516,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4660,,,,0.0,,0.0,,0.0
,,,0.14624860882759094,,0.9360464811325073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4661,,,,0.0,,0.0,,0.0
,,,0.0580357126891613,,0.9140625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4662,,,,0.0,,0.0,,0.0
,,,0.0564236119389534,,0.84375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4663,,,,0.0,,0.0,,0.0
,,,0.1364142894744873,,0.9445427656173706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4664,,,,0.0,,0.0,,0.0
,,,0.1263020783662796,,0.9609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4665,,,,0.0,,0.0,,0.0
,,,0.1341145783662796,,0.953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4666,,,,0.0,,0.0,,0.0
,,,0.14680135250091553,,0.9166666269302368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4667,,,,0.0,,0.0,,0.0
,,,0.0625,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4668,,,,0.0,,0.0,,0.0
,,,0.078125,,0.9921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4669,,,,0.0,,0.0,,0.0
,,,0.18865740299224854,,0.9953703880310059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4670,,,,0.0,,0.0,,0.0
,,,0.1116071417927742,,0.984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4671,,,,0.0,,0.0,,0.0
,,,0.1138392835855484,,0.9921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4672,,,,0.0,,0.0,,0.0
,,,0.34554216265678406,,0.9828647971153259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4673,,,,0.0,,0.0,,0.0
,,,0.15234375,,0.984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4674,,,,0.0,,0.0,,0.0
,,,0.1875,,0.9921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4675,,,,0.0,,0.0,,0.0
,,,0.22900068759918213,,0.9772090911865234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4676,,,,0.0,,0.0,,0.0
,,,0.09765625,,0.9765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4677,,,,0.0,,0.0,,0.0
,,,0.0876736119389534,,0.9765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4678,,,,0.0,,0.0,,0.0
,,,0.1958748698234558,,0.9651162624359131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4679,,,,0.0,,0.0,,0.0
,,,0.1238839253783226,,0.9921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4680,,,,0.0,,0.0,,0.0
,,,0.15234375,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4681,,,,0.0,,0.0,,0.0
,,,0.2985256612300873,,0.9896907210350037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4682,,,,0.0,,0.0,,0.0
,,,0.21875,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4683,,,,0.0,,0.0,,0.0
,,,0.1171875,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4684,,,,0.0,,0.0,,0.0
,,,0.22959183156490326,,0.96875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4685,,,,0.0,,0.0,,0.0
,,,0.0830078125,,0.921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4686,,,,0.0,,0.0,,0.0
,,,0.0810546875,,0.953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4687,,,,0.0,,0.0,,0.0
,,,0.17424243688583374,,0.9331779479980469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4688,,,,0.0,,0.0,,0.0
,,,0.1216517835855484,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4689,,,,0.0,,0.0,,0.0
,,,0.1160714253783226,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4690,,,,0.0,,0.0,,0.0
,,,0.119235098361969,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4691,,,,0.0,,0.0,,0.0
50,0.7607845067977905,0.7536650896072388,,0.9698621034622192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.8763885498047,14045.666015625,5.251626014709473,478.0393981933594,11270,,,0.0,,0.0,,0.0,
50,,,,,,0.3837254047393799,,0.5722051858901978,,9.42396068572998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11270,0.9792881011962891,,,,,,,
,,,,,,,,,,,,,,0.03,7.362257248294691e-06,2.2894513382448994e-05,3.0468337325960496e-05,3.0468337325960496e-05,4.056676925064151e-05,4.056676925064151e-05,5.4031345150217616e-05,5.4031345150217616e-05,7.198411301631929e-05,7.198411301631929e-05,9.592113683778685e-05,7.362257248294691e-06,9.592113683778685e-05,0.00012783716859974352,0.00012783716859974352,0.00017039187761568576,0.00017039187761568576,0.00022713148963694285,0.00022713148963694285,9.758662480421744e-06,9.758662480421744e-06,1.295386945659052e-05,1.295386945659052e-05,1.7214145424815244e-05,1.7214145424815244e-05,2.2894513382448994e-05,,,,,,,11299,,,,,,,,
51,,,,,,,0.39038169384002686,,0.5858162641525269,,9.7734375,7.361296866292832e-06,0.029999999329447746,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,11299,,1.0455706119537354,,,,,,
,,,,,,,,,,,,,,0.03,7.314221352650292e-06,2.2739313127865532e-05,3.0260881688732456e-05,3.0260881688732456e-05,4.028963976988737e-05,4.028963976988737e-05,5.366131721142869e-05,5.366131721142869e-05,7.149022046681731e-05,7.149022046681731e-05,9.526209147400079e-05,7.314221352650292e-06,9.526209147400079e-05,0.00012695791948357863,0.00012695791948357863,0.00016921902349634917,0.00016921902349634917,0.00022556716218004406,0.00022556716218004406,9.694092655112457e-06,9.694092655112457e-06,1.2867254391728054e-05,1.2867254391728054e-05,1.7098136707215218e-05,1.7098136707215218e-05,2.2739313127865532e-05,,,,,,,11349,,,,,,,,
51,,,,,,,0.36544448137283325,,0.5486720204353333,,9.1640625,7.313260084629292e-06,0.029999999329447746,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,11349,,0.7677655220031738,,,,,,
,,,,,,,,,,,,,,0.03,7.266136874709332e-06,2.2583955907648508e-05,3.005321623609127e-05,3.005321623609127e-05,4.0012230007347325e-05,4.0012230007347325e-05,5.329091503569017e-05,5.329091503569017e-05,7.09958284068142e-05,7.09958284068142e-05,9.460237956831145e-05,7.266136874709332e-06,9.460237956831145e-05,0.00012607778111697443,0.00012607778111697443,0.00016804498318185833,0.00016804498318185833,0.00022400125260170454,0.00022400125260170454,9.629457525506046e-06,9.629457525506046e-06,1.278055172656771e-05,1.278055172656771e-05,1.6982010661316286e-05,1.6982010661316286e-05,2.2583955907648508e-05,,,,,,,11399,,,,,,,,
51,,,,,,,0.37788477540016174,,0.5482949018478394,,8.5234375,7.265174644999206e-06,0.029999999329447746,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,11399,,0.949083149433136,,,,,,
,,,,,,,,,,,,,,0.03,7.218006813446747e-06,2.24284514112534e-05,2.9845353919898203e-05,2.9845353919898203e-05,3.973455726475698e-05,3.973455726475698e-05,5.2920161724570125e-05,5.2920161724570125e-05,7.050096767098786e-05,7.050096767098786e-05,9.394204226621017e-05,7.218006813446747e-06,9.394204226621017e-05,0.00012519680839317298,0.00012519680839317298,0.00016686982989579026,0.00016686982989579026,0.00022243385856594755,0.00022243385856594755,9.564761122823017e-06,9.564761122823017e-06,1.2693766868657414e-05,1.2693766868657414e-05,1.6865774529769644e-05,1.6865774529769644e-05,2.24284514112534e-05,,,,,,,11449,,,,,,,,
51,,,,,,,0.3916209936141968,,0.5802196264266968,,9.4296875,7.217043730634032e-06,0.029999999329447746,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,11449,,0.9452707767486572,,,,,,
,,,0.0850694477558136,,0.9609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4692,,,,0.0,,0.0,,0.0
,,,0.14453125,,0.9921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4693,,,,0.0,,0.0,,0.0
,,,0.17772889137268066,,0.9666299819946289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4694,,,,0.0,,0.0,,0.0
,,,0.3125,,0.9921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4695,,,,0.0,,0.0,,0.0
,,,0.18125000596046448,,0.9921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4696,,,,0.0,,0.0,,0.0
,,,0.16626602411270142,,0.9599359035491943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4697,,,,0.0,,0.0,,0.0
,,,0.05703125149011612,,0.953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4698,,,,0.0,,0.0,,0.0
,,,0.046875,,0.9921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4699,,,,0.0,,0.0,,0.0
,,,0.13542023301124573,,0.9858490228652954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4700,,,,0.0,,0.0,,0.0
,,,0.0989583358168602,,0.984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4701,,,,0.0,,0.0,,0.0
,,,0.1083984375,,0.984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4702,,,,0.0,,0.0,,0.0
,,,0.1238839253783226,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4703,,,,0.0,,0.0,,0.0
,,,0.3157333433628082,,0.9880000352859497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4704,,,,0.0,,0.0,,0.0
,,,0.1305803507566452,,0.984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4705,,,,0.0,,0.0,,0.0
,,,0.111328125,,0.9609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4706,,,,0.0,,0.0,,0.0
,,,0.1982959806919098,,0.9402427673339844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4707,,,,0.0,,0.0,,0.0
,,,0.087890625,,0.984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4708,,,,0.0,,0.0,,0.0
,,,0.0830078125,,0.953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4709,,,,0.0,,0.0,,0.0
,,,0.19981060922145844,,0.9545454978942871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4710,,,,0.0,,0.0,,0.0
,,,0.0989583358168602,,0.9921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4711,,,,0.0,,0.0,,0.0
,,,0.1328125,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4712,,,,0.0,,0.0,,0.0
,,,0.21351182460784912,,0.9840598106384277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4713,,,,0.0,,0.0,,0.0
,,,0.0772569477558136,,0.96875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4714,,,,0.0,,0.0,,0.0
,,,0.0876736119389534,,0.953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4715,,,,0.0,,0.0,,0.0
,,,0.17701148986816406,,0.9541871547698975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4716,,,,0.0,,0.0,,0.0
,,,0.0986328125,,0.96875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4717,,,,0.0,,0.0,,0.0
,,,0.109375,,0.9765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4718,,,,0.0,,0.0,,0.0
,,,0.20100629329681396,,0.9838993549346924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4719,,,,0.0,,0.0,,0.0
,,,0.0954861119389534,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4720,,,,0.0,,0.0,,0.0
,,,0.078125,,0.9921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4721,,,,0.0,,0.0,,0.0
,,,0.21193569898605347,,0.9882352948188782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4722,,,,0.0,,0.0,,0.0
,,,0.0885416641831398,,0.9609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4723,,,,0.0,,0.0,,0.0
,,,0.1205357164144516,,0.984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4724,,,,0.0,,0.0,,0.0
,,,0.18401750922203064,,0.9756157398223877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4725,,,,0.0,,0.0,,0.0
,,,0.1294642835855484,,0.9921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4726,,,,0.0,,0.0,,0.0
,,,0.1497395783662796,,0.9921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4727,,,,0.0,,0.0,,0.0
,,,0.13613897562026978,,0.9448250532150269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4728,,,,0.0,,0.0,,0.0
,,,0.05781250074505806,,0.96875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4729,,,,0.0,,0.0,,0.0
,,,0.04765624925494194,,0.984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4730,,,,0.0,,0.0,,0.0
,,,0.138534814119339,,0.9920635223388672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4731,,,,0.0,,0.0,,0.0
,,,0.1006944477558136,,0.984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4732,,,,0.0,,0.0,,0.0
,,,0.107421875,,0.9921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4733,,,,0.0,,0.0,,0.0
,,,0.22045454382896423,,0.987500011920929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4734,,,,0.0,,0.0,,0.0
,,,0.11328125,,0.9765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4735,,,,0.0,,0.0,,0.0
,,,0.1536458283662796,,0.984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4736,,,,0.0,,0.0,,0.0
,,,0.18890801072120667,,0.953379213809967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4737,,,,0.0,,0.0,,0.0
,,,0.0833333358168602,,0.9921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4738,,,,0.0,,0.0,,0.0
,,,0.0993303582072258,,0.984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4739,,,,0.0,,0.0,,0.0
,,,0.0807291641831398,,0.9375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4740,,,,0.0,,0.0,,0.0
,,,0.12935882806777954,,0.9960629940032959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4741,,,,0.0,,0.0,,0.0
,,,0.1272321492433548,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4742,,,,0.0,,0.0,,0.0
,,,0.1272321492433548,,0.9921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4743,,,,0.0,,0.0,,0.0
,,,0.1842273324728012,,0.9870689511299133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4744,,,,0.0,,0.0,,0.0
,,,0.0807291641831398,,0.953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4745,,,,0.0,,0.0,,0.0
,,,0.0868055522441864,,0.9609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4746,,,,0.0,,0.0,,0.0
,,,0.17882898449897766,,0.9666299819946289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4747,,,,0.0,,0.0,,0.0
,,,0.1171875,,0.9765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4748,,,,0.0,,0.0,,0.0
,,,0.1238839253783226,,0.9765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4749,,,,0.0,,0.0,,0.0
,,,0.203125,,0.9791666269302368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4750,,,,0.0,,0.0,,0.0
,,,0.08124999701976776,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4751,,,,0.0,,0.0,,0.0
,,,0.08515624701976776,,0.9921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4752,,,,0.0,,0.0,,0.0
,,,0.19712071120738983,,0.9941860437393188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4753,,,,0.0,,0.0,,0.0
,,,0.0946180522441864,,0.9609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4754,,,,0.0,,0.0,,0.0
,,,0.1149553582072258,,0.9765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4755,,,,0.0,,0.0,,0.0
,,,0.25596290826797485,,0.9955751895904541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4756,,,,0.0,,0.0,,0.0
,,,0.1283482164144516,,0.984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4757,,,,0.0,,0.0,,0.0
,,,0.1497395783662796,,0.9765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4758,,,,0.0,,0.0,,0.0
,,,0.13787877559661865,,0.9217171669006348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4759,,,,0.0,,0.0,,0.0
,,,0.05234374850988388,,0.9765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4760,,,,0.0,,0.0,,0.0
,,,0.04921875149011612,,0.984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4761,,,,0.0,,0.0,,0.0
,,,0.1644032895565033,,0.9953703880310059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4762,,,,0.0,,0.0,,0.0
,,,0.0989583358168602,,0.984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4763,,,,0.0,,0.0,,0.0
,,,0.14453125,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4764,,,,0.0,,0.0,,0.0
,,,0.25607192516326904,,0.9879518151283264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4765,,,,0.0,,0.0,,0.0
,,,0.115234375,,0.984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4766,,,,0.0,,0.0,,0.0
,,,0.1123046875,,0.9765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4767,,,,0.0,,0.0,,0.0
,,,0.19388210773468018,,0.9509804248809814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4768,,,,0.0,,0.0,,0.0
,,,0.0807291641831398,,0.9921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4769,,,,0.0,,0.0,,0.0
,,,0.0869140625,,0.9765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4770,,,,0.0,,0.0,,0.0
,,,0.1819859743118286,,0.9651162624359131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4771,,,,0.0,,0.0,,0.0
,,,0.125,,0.9921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4772,,,,0.0,,0.0,,0.0
,,,0.1294642835855484,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4773,,,,0.0,,0.0,,0.0
,,,0.20474448800086975,,0.9787163138389587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4774,,,,0.0,,0.0,,0.0
,,,0.0789930522441864,,0.9765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4775,,,,0.0,,0.0,,0.0
,,,0.0798611119389534,,0.9453125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4776,,,,0.0,,0.0,,0.0
,,,0.1944444477558136,,0.9821428656578064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4777,,,,0.0,,0.0,,0.0
,,,0.0966796875,,0.953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4778,,,,0.0,,0.0,,0.0
,,,0.10546875,,0.9765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4779,,,,0.0,,0.0,,0.0
